INFO  - 2014-01-23 20:55:50.435; org.eclipse.jetty.server.Server; jetty-8.1.10.v20130312
INFO  - 2014-09-21 20:33:53.927; org.apache.solr.core.CachingDirectoryFactory; looking to close /home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/data/index [CachedDir<<refCount=0;path=/home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/data/index;done=false>>]
INFO  - 2014-09-21 20:33:53.928; org.apache.solr.core.CachingDirectoryFactory; Closing directory: /home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/data/index
INFO  - 2014-09-21 20:33:53.928; org.apache.solr.core.CachingDirectoryFactory; looking to close /home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/data [CachedDir<<refCount=0;path=/home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/data;done=false>>]
INFO  - 2014-09-21 20:33:53.929; org.apache.solr.core.CachingDirectoryFactory; Closing directory: /home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/data
INFO  - 2014-09-21 20:33:53.932; org.eclipse.jetty.server.handler.ContextHandler; stopped o.e.j.w.WebAppContext{/solr,file:/home/jesse/Desktop/Search/solr-4.6.0/example/solr-webapp/webapp/},/home/jesse/Desktop/Search/solr-4.6.0/example/webapps/solr.war
INFO  - 2014-09-21 20:33:56.522; org.eclipse.jetty.server.Server; jetty-8.1.10.v20130312
INFO  - 2014-09-21 20:33:56.578; org.eclipse.jetty.deploy.providers.ScanningAppProvider; Deployment monitor /home/jesse/Desktop/Search/solr-4.6.0/example/contexts at interval 0
INFO  - 2014-09-21 20:33:56.591; org.eclipse.jetty.deploy.DeploymentManager; Deployable added: /home/jesse/Desktop/Search/solr-4.6.0/example/contexts/solr-jetty-context.xml
INFO  - 2014-09-21 20:34:00.022; org.eclipse.jetty.webapp.StandardDescriptorProcessor; NO JSP Support for /solr, did not find org.apache.jasper.servlet.JspServlet
INFO  - 2014-09-21 20:34:00.178; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init()
INFO  - 2014-09-21 20:34:00.214; org.apache.solr.core.SolrResourceLoader; JNDI not configured for solr (NoInitialContextEx)
INFO  - 2014-09-21 20:34:00.215; org.apache.solr.core.SolrResourceLoader; solr home defaulted to 'solr/' (could not find system property or JNDI)
INFO  - 2014-09-21 20:34:00.216; org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: 'solr/'
INFO  - 2014-09-21 20:34:00.590; org.apache.solr.core.ConfigSolr; Loading container configuration from /home/jesse/Desktop/Search/solr-4.6.0/example/solr/solr.xml
INFO  - 2014-09-21 20:34:00.947; org.apache.solr.core.ConfigSolrXml; Config-defined core root directory: 
INFO  - 2014-09-21 20:34:00.979; org.apache.solr.core.CoreContainer; New CoreContainer 351302305
INFO  - 2014-09-21 20:34:00.980; org.apache.solr.core.CoreContainer; Loading cores into CoreContainer [instanceDir=solr/]
INFO  - 2014-09-21 20:34:01.032; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting socketTimeout to: 0
INFO  - 2014-09-21 20:34:01.032; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting urlScheme to: http://
INFO  - 2014-09-21 20:34:01.039; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting connTimeout to: 0
INFO  - 2014-09-21 20:34:01.040; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting maxConnectionsPerHost to: 20
INFO  - 2014-09-21 20:34:01.051; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting corePoolSize to: 0
INFO  - 2014-09-21 20:34:01.052; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting maximumPoolSize to: 2147483647
INFO  - 2014-09-21 20:34:01.052; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting maxThreadIdleTime to: 5
INFO  - 2014-09-21 20:34:01.063; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting sizeOfQueue to: -1
INFO  - 2014-09-21 20:34:01.064; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting fairnessPolicy to: false
INFO  - 2014-09-21 20:34:01.756; org.apache.solr.logging.LogWatcher; SLF4J impl is org.slf4j.impl.Log4jLoggerFactory
INFO  - 2014-09-21 20:34:01.759; org.apache.solr.logging.LogWatcher; Registering Log Listener [Log4j (org.slf4j.impl.Log4jLoggerFactory)]
INFO  - 2014-09-21 20:34:01.854; org.apache.solr.core.CorePropertiesLocator; Looking for core definitions underneath /home/jesse/Desktop/Search/solr-4.6.0/example/solr
INFO  - 2014-09-21 20:34:01.899; org.apache.solr.core.CorePropertiesLocator; Found core collection1 in /home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/
INFO  - 2014-09-21 20:34:01.901; org.apache.solr.core.CorePropertiesLocator; Found 1 core definitions
INFO  - 2014-09-21 20:34:01.906; org.apache.solr.core.CoreContainer; Creating SolrCore 'collection1' using instanceDir: /home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1
INFO  - 2014-09-21 20:34:01.907; org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: '/home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/'
INFO  - 2014-09-21 20:34:02.220; org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
INFO  - 2014-09-21 20:34:02.224; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/dataimporthandler/lib/activation-1.1.jar' to classloader
INFO  - 2014-09-21 20:34:02.225; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/dataimporthandler/lib/mail-1.4.1.jar' to classloader
INFO  - 2014-09-21 20:34:02.228; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/dist/solr-dataimporthandler-4.6.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.229; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/dist/solr-dataimporthandler-extras-4.6.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.235; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/jempbox-1.8.1.jar' to classloader
INFO  - 2014-09-21 20:34:02.236; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/dom4j-1.6.1.jar' to classloader
INFO  - 2014-09-21 20:34:02.236; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/icu4j-49.1.jar' to classloader
INFO  - 2014-09-21 20:34:02.237; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
INFO  - 2014-09-21 20:34:02.238; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/metadata-extractor-2.6.2.jar' to classloader
INFO  - 2014-09-21 20:34:02.239; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/tika-parsers-1.4.jar' to classloader
INFO  - 2014-09-21 20:34:02.239; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/jdom-1.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.240; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/commons-compress-1.4.1.jar' to classloader
INFO  - 2014-09-21 20:34:02.241; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/rome-0.9.jar' to classloader
INFO  - 2014-09-21 20:34:02.241; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/vorbis-java-core-0.1.jar' to classloader
INFO  - 2014-09-21 20:34:02.242; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2014-09-21 20:34:02.242; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/poi-scratchpad-3.9.jar' to classloader
INFO  - 2014-09-21 20:34:02.243; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
INFO  - 2014-09-21 20:34:02.244; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/fontbox-1.8.1.jar' to classloader
INFO  - 2014-09-21 20:34:02.244; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/tika-core-1.4.jar' to classloader
INFO  - 2014-09-21 20:34:02.245; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/xmlbeans-2.3.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.246; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/xz-1.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.246; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
INFO  - 2014-09-21 20:34:02.247; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/poi-ooxml-schemas-3.9.jar' to classloader
INFO  - 2014-09-21 20:34:02.248; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/poi-3.9.jar' to classloader
INFO  - 2014-09-21 20:34:02.248; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/pdfbox-1.8.1.jar' to classloader
INFO  - 2014-09-21 20:34:02.249; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/isoparser-1.0-RC-1.jar' to classloader
INFO  - 2014-09-21 20:34:02.249; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.250; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/vorbis-java-tika-0.1.jar' to classloader
INFO  - 2014-09-21 20:34:02.251; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/bcmail-jdk15-1.45.jar' to classloader
INFO  - 2014-09-21 20:34:02.251; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2014-09-21 20:34:02.252; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2014-09-21 20:34:02.252; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/netcdf-4.2-min.jar' to classloader
INFO  - 2014-09-21 20:34:02.253; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/extraction/lib/poi-ooxml-3.9.jar' to classloader
INFO  - 2014-09-21 20:34:02.259; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/dist/solr-cell-4.6.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.262; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/clustering/lib/mahout-collections-1.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.263; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/clustering/lib/mahout-math-0.6.jar' to classloader
INFO  - 2014-09-21 20:34:02.264; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/clustering/lib/jackson-mapper-asl-1.7.4.jar' to classloader
INFO  - 2014-09-21 20:34:02.264; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/clustering/lib/simple-xml-2.7.jar' to classloader
INFO  - 2014-09-21 20:34:02.265; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/clustering/lib/hppc-0.5.2.jar' to classloader
INFO  - 2014-09-21 20:34:02.266; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/clustering/lib/carrot2-mini-3.8.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.267; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/clustering/lib/attributes-binder-1.2.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.267; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/clustering/lib/jackson-core-asl-1.7.4.jar' to classloader
INFO  - 2014-09-21 20:34:02.270; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/dist/solr-clustering-4.6.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.272; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/langid/lib/jsonic-1.2.7.jar' to classloader
INFO  - 2014-09-21 20:34:02.276; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/langid/lib/langdetect-1.1-20120112.jar' to classloader
INFO  - 2014-09-21 20:34:02.289; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/dist/solr-langid-4.6.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.296; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/velocity/lib/velocity-tools-2.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.299; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/velocity/lib/commons-beanutils-1.7.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.303; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/velocity/lib/commons-collections-3.2.1.jar' to classloader
INFO  - 2014-09-21 20:34:02.307; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/contrib/velocity/lib/velocity-1.7.jar' to classloader
INFO  - 2014-09-21 20:34:02.316; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/jesse/Desktop/Search/solr-4.6.0/dist/solr-velocity-4.6.0.jar' to classloader
INFO  - 2014-09-21 20:34:02.924; org.apache.solr.update.SolrIndexConfig; IndexWriter infoStream solr logging is enabled
INFO  - 2014-09-21 20:34:02.938; org.apache.solr.core.SolrConfig; Using Lucene MatchVersion: LUCENE_46
INFO  - 2014-09-21 20:34:03.454; org.apache.solr.core.SolrConfig; Loaded SolrConfig: solrconfig.xml
INFO  - 2014-09-21 20:34:03.488; org.apache.solr.schema.IndexSchema; Reading Solr Schema from schema.xml
INFO  - 2014-09-21 20:34:03.828; org.apache.solr.schema.IndexSchema; [collection1] Schema name=example
INFO  - 2014-09-21 20:34:05.225; org.apache.solr.schema.IndexSchema; unique key field: id
INFO  - 2014-09-21 20:34:05.433; org.apache.solr.schema.FileExchangeRateProvider; Reloading exchange rates from file currency.xml
INFO  - 2014-09-21 20:34:05.466; org.apache.solr.schema.FileExchangeRateProvider; Reloading exchange rates from file currency.xml
INFO  - 2014-09-21 20:34:06.008; org.apache.solr.core.SolrCore; solr.NRTCachingDirectoryFactory
INFO  - 2014-09-21 20:34:06.025; org.apache.solr.core.SolrCore; [collection1] Opening new SolrCore at /home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/, dataDir=/home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/data/
INFO  - 2014-09-21 20:34:06.030; org.apache.solr.core.JmxMonitoredMap; No JMX servers found, not exposing Solr information with JMX.
INFO  - 2014-09-21 20:34:06.040; org.apache.solr.core.SolrCore; [collection1] Added SolrEventListener for newSearcher: org.apache.solr.core.QuerySenderListener{queries=[]}
INFO  - 2014-09-21 20:34:06.041; org.apache.solr.core.SolrCore; [collection1] Added SolrEventListener for firstSearcher: org.apache.solr.core.QuerySenderListener{queries=[{q=static firstSearcher warming in solrconfig.xml}]}
INFO  - 2014-09-21 20:34:06.090; org.apache.solr.core.CachingDirectoryFactory; return new directory for /home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/data
INFO  - 2014-09-21 20:34:06.092; org.apache.solr.core.SolrCore; New index directory detected: old=null new=/home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/data/index/
INFO  - 2014-09-21 20:34:06.098; org.apache.solr.core.CachingDirectoryFactory; return new directory for /home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/data/index
INFO  - 2014-09-21 20:34:06.152; org.apache.solr.core.SolrCore; created json: solr.JSONResponseWriter
INFO  - 2014-09-21 20:34:06.153; org.apache.solr.core.SolrCore; adding lazy queryResponseWriter: solr.VelocityResponseWriter
INFO  - 2014-09-21 20:34:06.155; org.apache.solr.core.SolrCore; created velocity: solr.VelocityResponseWriter
INFO  - 2014-09-21 20:34:06.164; org.apache.solr.core.SolrCore; created xslt: solr.XSLTResponseWriter
INFO  - 2014-09-21 20:34:06.168; org.apache.solr.response.XSLTResponseWriter; xsltCacheLifetimeSeconds=5
INFO  - 2014-09-21 20:34:06.368; org.apache.solr.core.SolrCore; no updateRequestProcessorChain defined as default, creating implicit default
INFO  - 2014-09-21 20:34:06.387; org.apache.solr.core.RequestHandlers; created /dataimport: org.apache.solr.handler.dataimport.DataImportHandler
INFO  - 2014-09-21 20:34:06.399; org.apache.solr.core.RequestHandlers; created /select: solr.SearchHandler
INFO  - 2014-09-21 20:34:06.400; org.apache.solr.core.RequestHandlers; created /query: solr.SearchHandler
INFO  - 2014-09-21 20:34:06.405; org.apache.solr.core.RequestHandlers; created /get: solr.RealTimeGetHandler
INFO  - 2014-09-21 20:34:06.406; org.apache.solr.core.RequestHandlers; created /browse: solr.SearchHandler
INFO  - 2014-09-21 20:34:06.413; org.apache.solr.core.RequestHandlers; created /update: solr.UpdateRequestHandler
WARN  - 2014-09-21 20:34:06.447; org.apache.solr.core.SolrResourceLoader; Solr loaded a deprecated plugin/analysis class [solr.JsonUpdateRequestHandler]. Please consult documentation how to replace it accordingly.
INFO  - 2014-09-21 20:34:06.448; org.apache.solr.core.RequestHandlers; created /update/json: solr.JsonUpdateRequestHandler
WARN  - 2014-09-21 20:34:06.453; org.apache.solr.core.SolrResourceLoader; Solr loaded a deprecated plugin/analysis class [solr.CSVRequestHandler]. Please consult documentation how to replace it accordingly.
INFO  - 2014-09-21 20:34:06.454; org.apache.solr.core.RequestHandlers; created /update/csv: solr.CSVRequestHandler
INFO  - 2014-09-21 20:34:06.455; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.extraction.ExtractingRequestHandler
INFO  - 2014-09-21 20:34:06.457; org.apache.solr.core.RequestHandlers; created /update/extract: solr.extraction.ExtractingRequestHandler
INFO  - 2014-09-21 20:34:06.458; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.FieldAnalysisRequestHandler
INFO  - 2014-09-21 20:34:06.459; org.apache.solr.core.RequestHandlers; created /analysis/field: solr.FieldAnalysisRequestHandler
INFO  - 2014-09-21 20:34:06.459; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.DocumentAnalysisRequestHandler
INFO  - 2014-09-21 20:34:06.460; org.apache.solr.core.RequestHandlers; created /analysis/document: solr.DocumentAnalysisRequestHandler
INFO  - 2014-09-21 20:34:06.472; org.apache.solr.core.RequestHandlers; created /admin/: solr.admin.AdminHandlers
INFO  - 2014-09-21 20:34:06.484; org.apache.solr.core.RequestHandlers; created /admin/ping: solr.PingRequestHandler
INFO  - 2014-09-21 20:34:06.495; org.apache.solr.core.RequestHandlers; created /debug/dump: solr.DumpRequestHandler
INFO  - 2014-09-21 20:34:06.529; org.apache.solr.core.RequestHandlers; created /replication: solr.ReplicationHandler
INFO  - 2014-09-21 20:34:06.530; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2014-09-21 20:34:06.531; org.apache.solr.core.RequestHandlers; created /spell: solr.SearchHandler
INFO  - 2014-09-21 20:34:06.531; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2014-09-21 20:34:06.532; org.apache.solr.core.RequestHandlers; created /tvrh: solr.SearchHandler
INFO  - 2014-09-21 20:34:06.532; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: org.apache.solr.handler.js.JavaScriptRequestHandler
INFO  - 2014-09-21 20:34:06.533; org.apache.solr.core.RequestHandlers; created /js: org.apache.solr.handler.js.JavaScriptRequestHandler
INFO  - 2014-09-21 20:34:06.533; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2014-09-21 20:34:06.534; org.apache.solr.core.RequestHandlers; created /terms: solr.SearchHandler
INFO  - 2014-09-21 20:34:06.534; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2014-09-21 20:34:06.534; org.apache.solr.core.RequestHandlers; created /elevate: solr.SearchHandler
INFO  - 2014-09-21 20:34:06.617; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2014-09-21 20:34:06.631; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2014-09-21 20:34:06.634; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2014-09-21 20:34:06.733; org.apache.solr.update.CommitTracker; Hard AutoCommit: if uncommited for 15000ms; 
INFO  - 2014-09-21 20:34:06.734; org.apache.solr.update.CommitTracker; Soft AutoCommit: disabled
INFO  - 2014-09-21 20:34:06.860; org.apache.solr.core.SolrDeletionPolicy; SolrDeletionPolicy.onInit: commits: num=1
	commit{dir=NRTCachingDirectory(org.apache.lucene.store.MMapDirectory@/home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/data/index lockFactory=org.apache.lucene.store.NativeFSLockFactory@200069ed; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_g,generation=16}
INFO  - 2014-09-21 20:34:06.861; org.apache.solr.core.SolrDeletionPolicy; newest commit generation = 16
INFO  - 2014-09-21 20:34:06.926; org.apache.solr.search.SolrIndexSearcher; Opening Searcher@2d93c3bb main
INFO  - 2014-09-21 20:34:06.937; org.apache.solr.handler.component.SpellCheckComponent; Initializing spell checkers
INFO  - 2014-09-21 20:34:06.955; org.apache.solr.spelling.DirectSolrSpellChecker; init: {name=default,field=text,classname=solr.DirectSolrSpellChecker,distanceMeasure=internal,accuracy=0.5,maxEdits=2,minPrefix=1,maxInspections=5,minQueryLength=4,maxQueryFrequency=0.01}
INFO  - 2014-09-21 20:34:06.974; org.apache.solr.handler.component.SpellCheckComponent; No queryConverter defined, using default converter
INFO  - 2014-09-21 20:34:06.981; org.apache.solr.handler.component.QueryElevationComponent; Loading QueryElevation from: /home/jesse/Desktop/Search/solr-4.6.0/example/solr/collection1/conf/elevate.xml
INFO  - 2014-09-21 20:34:07.126; org.apache.solr.handler.ReplicationHandler; Commits will be reserved for  10000
INFO  - 2014-09-21 20:34:07.128; org.apache.solr.core.QuerySenderListener; QuerySenderListener sending requests to Searcher@2d93c3bb main{StandardDirectoryReader(segments_g:53:nrt _e(4.6):C6)}
INFO  - 2014-09-21 20:34:07.140; org.apache.solr.core.CoreContainer; registering core: collection1
INFO  - 2014-09-21 20:34:07.154; org.apache.solr.servlet.SolrDispatchFilter; user.dir=/home/jesse/Desktop/Search/solr-4.6.0/example
INFO  - 2014-09-21 20:34:07.155; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init() done
INFO  - 2014-09-21 20:34:07.365; org.eclipse.jetty.server.AbstractConnector; Started SocketConnector@0.0.0.0:8983
INFO  - 2014-09-21 20:34:07.401; org.apache.solr.core.SolrCore; [collection1] webapp=null path=null params={event=firstSearcher&q=static+firstSearcher+warming+in+solrconfig.xml&distrib=false} hits=5 status=0 QTime=268 
INFO  - 2014-09-21 20:34:07.452; org.apache.solr.core.QuerySenderListener; QuerySenderListener done.
INFO  - 2014-09-21 20:34:07.453; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: default
INFO  - 2014-09-21 20:34:07.454; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: wordbreak
INFO  - 2014-09-21 20:34:07.455; org.apache.solr.core.SolrCore; [collection1] Registered new searcher Searcher@2d93c3bb main{StandardDirectoryReader(segments_g:53:nrt _e(4.6):C6)}
INFO  - 2014-09-21 20:34:14.392; org.apache.solr.core.SolrCore; [collection1] webapp=/solr path=/query params={q=title:kitty} hits=0 status=0 QTime=5 
INFO  - 2014-09-21 20:35:46.781; org.apache.solr.core.SolrCore; [collection1] webapp=/solr path=/admin/mbeans params={cat=QUERYHANDLER&_=1411356946769&wt=json} status=0 QTime=7 
INFO  - 2014-09-21 20:35:47.027; org.apache.solr.core.SolrCore; [collection1] webapp=/solr path=/admin/mbeans params={cat=QUERYHANDLER&_=1411356947022&wt=json} status=0 QTime=2 
INFO  - 2014-09-21 20:35:47.088; org.apache.solr.core.SolrCore; [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1411356947072&wt=json} status=0 QTime=3 
INFO  - 2014-09-21 20:35:47.101; org.apache.solr.core.SolrCore; [collection1] webapp=/solr path=/dataimport params={indent=true&command=show-config&_=1411356947028} status=0 QTime=49 
INFO  - 2014-09-21 20:35:49.206; org.apache.solr.handler.dataimport.DataImporter; Loading DIH Configuration: solr-data-config.xml
INFO  - 2014-09-21 20:35:49.234; org.apache.solr.handler.dataimport.DataImporter; Data Configuration loaded successfully
INFO  - 2014-09-21 20:35:49.243; org.apache.solr.core.SolrCore; [collection1] webapp=/solr path=/dataimport params={optimize=false&indent=true&clean=true&commit=true&verbose=false&command=full-import&debug=false&wt=json} status=0 QTime=38 
INFO  - 2014-09-21 20:35:49.246; org.apache.solr.handler.dataimport.DataImporter; Starting Full Import
INFO  - 2014-09-21 20:35:49.281; org.apache.solr.core.SolrCore; [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1411356949272&wt=json} status=0 QTime=1 
INFO  - 2014-09-21 20:35:49.344; org.apache.solr.handler.dataimport.SimplePropertiesWriter; Read dataimport.properties
INFO  - 2014-09-21 20:35:49.578; org.apache.solr.search.SolrIndexSearcher; Opening Searcher@51b2f8ef realtime
